date,state,epidemiological_week_2020,deaths_total_2019,deaths_total_2020,deaths_covid19,new_deaths_total_2020,deaths_indeterminate_2019,deaths_indeterminate_2020,deaths_others_2019,deaths_others_2020,deaths_pneumonia_2019,deaths_pneumonia_2020,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_sars_2019,deaths_sars_2020,deaths_septicemia_2019,deaths_septicemia_2020,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_sars_2020,new_deaths_septicemia_2020
2020-12-21,RJ,52,125701,59565,,0,421,,70064,,23294,,9109,,,,22717,,,,,,,,
2020-12-21,RN,52,14188,5346,,0,,,7654,,3145,,958,,,,2295,,,,,,,,
2020-12-21,RO,52,6717,2757,,0,,,4013,,1056,,656,,,,930,,,,,,,,
2020-12-21,RR,52,2079,934,,0,,,1173,,,,,,,,,,,,,,,,
2020-12-21,RS,52,80926,29805,,0,600,,46159,,15278,,6961,,,,11843,,,,,,,,
2020-12-21,SC,52,37059,13897,,0,,,21189,,7031,,3312,,,,5221,,,,,,,,
2020-12-21,SE,52,10571,3980,,0,,,6013,,1639,,862,,,,1946,,,,,,,,
2020-12-21,SP,52,294980,122357,,0,1535,,155259,,70991,,24866,,,,42041,,,,,,,,
2020-12-21,TO,52,4808,1813,,0,,,2990,,836,,431,,,,492,,,,,,,,
2020-12-20,AC,52,3273,1518,,0,,,1834,,809,,,,,,,,,,,,,,
2020-12-20,AL,52,13873,6492,,0,,,8193,,2310,,1362,,,,1894,,,,,,,,
2020-12-20,AM,52,12166,8210,,0,,,7670,,2000,,591,,,,1740,,,,,,,,
2020-12-20,AP,52,2012,651,,0,,,1067,,,,202,,,,355,,,,,,,,
2020-12-20,BA,52,54721,20065,,0,,,34547,,6053,,6232,,78,,7725,,,,,,,,
2020-12-20,CE,52,36882,19322,,0,,,22373,,6883,,2811,,,,4640,,,,,,,,
2020-12-20,DF,52,13554,5639,,0,,,6861,,3160,,955,,,,2405,,,,,,,,
2020-12-20,ES,52,22245,9414,,0,,,12262,,4977,,1321,,,,3644,,,,,,,,
2020-12-20,GO,52,27663,10757,,0,,,14448,,6317,,3059,,,,3643,,,,,,,,
2020-12-20,MA,52,16087,8245,,0,125,,10634,,2121,,1602,,,,1600,,,,,,,,
2020-12-20,MG,52,111633,44340,,0,2080,,62651,,19732,,10133,,199,,16838,,,,,,,,
2020-12-20,MS,52,14346,5574,,0,,,7682,,3444,,1305,,41,,1791,,,,,,,,
2020-12-20,MT,52,11534,4381,,0,,,9148,,962,,,,,,712,,,,,,,,
2020-12-20,PA,52,21464,9793,,0,187,,12097,,4016,,2447,,,,2680,,,,,,,,
2020-12-20,PB,52,24209,9517,,0,158,,13580,,4505,,2379,,,,3563,,,,,,,,
2020-12-20,PE,52,56347,27097,,0,,,30391,,7798,,4694,,,,13055,,,,,,,,
2020-12-20,PI,52,12238,3777,,0,,,6484,,2390,,1739,,,,1535,,,,,,,,
2020-12-20,PR,52,61356,24303,,0,367,,35519,,11674,,4801,,,,8875,,,,,,,,
2020-12-20,RJ,52,125372,59565,,0,418,,69866,,23241,,9082,,96,,22669,,,,,,,,
2020-12-20,RN,52,14150,5346,,0,,,7633,,3140,,956,,,,2285,,,,,,,,
2020-12-20,RO,52,6698,2757,,0,,,4005,,1052,,654,,,,925,,,,,,,,
2020-12-20,RR,52,2077,934,,0,,,1171,,467,,,,,,,,,,,,,,
2020-12-20,RS,52,80700,29805,,0,596,,46030,,15246,,6942,,,,11801,,,,,,,,
2020-12-20,SC,52,36949,13897,,0,240,,21114,,7018,,3304,,66,,5207,,,,,,,,
2020-12-20,SE,52,10544,3980,,0,,,6001,,1635,,858,,,,1939,,,,,,,,
2020-12-20,SP,52,294134,122357,,0,1531,,154814,,70804,,24783,,288,,41914,,,,,,,,
2020-12-20,TO,52,4793,1813,,0,,,2981,,835,,,,,,488,,,,,,,,
2020-12-19,AC,51,3265,1518,,0,,,1829,,806,,205,,,,,,,,,,,,
2020-12-19,AL,51,13849,6492,,0,,,8182,,2305,,,,,,1890,,,,,,,,
2020-12-19,AM,51,12145,8210,,0,134,,7655,,1998,,589,,,,1738,,,,,,,,
2020-12-19,AP,51,2005,651,,0,9,,1064,,,,199,,,,,,,,,,,,
2020-12-19,BA,51,54578,20065,,0,,,34453,,6043,,6210,,,,7709,,,,,,,,
2020-12-19,CE,51,36784,19322,,0,,,22310,,6868,,2802,,,,4629,,,,,,,,
2020-12-19,DF,51,13512,5639,,0,,,6836,,3153,,952,,,,2398,,,,,,,,
2020-12-19,ES,51,22188,9414,,0,,,12225,,4968,,1320,,,,3634,,,,,,,,
2020-12-19,GO,51,27582,10757,,0,157,,14403,,6301,,3049,,39,,3633,,,,,,,,
2020-12-19,MA,51,16061,8245,,0,124,,10623,,2117,,1598,,,,1594,,,,,,,,
2020-12-19,MG,51,111337,44340,,0,2071,,62488,,19681,,10105,,198,,16794,,,,,,,,
2020-12-19,MS,51,14304,5574,,0,,,7655,,3436,,1301,,40,,1789,,,,,,,,
2020-12-19,MT,51,11511,4381,,0,,,9129,,959,,665,,,,711,,,,,,,,
2020-12-19,PA,51,21406,9793,,0,,,12065,,4005,,2442,,37,,2671,,,,,,,,
2020-12-19,PB,51,24151,9517,,0,,,13553,,4492,,2372,,,,3554,,,,,,,,
2020-12-19,PE,51,56193,27097,,0,361,,30320,,7781,,4674,,,,13009,,,,,,,,
2020-12-19,PI,51,12215,3777,,0,,,6472,,2383,,1738,,,,1532,,,,,,,,
2020-12-19,PR,51,61213,24303,,0,,,35428,,11649,,4792,,,,8858,,,,,,,,
2020-12-19,RJ,51,125042,59565,,0,415,,69684,,23185,,9058,,95,,22605,,,,,,,,
2020-12-19,RN,51,14120,5346,,0,,,7612,,3134,,955,,,,2283,,,,,,,,
2020-12-19,RO,51,6676,2757,,0,,,3992,,1051,,652,,,,,,,,,,,,
2020-12-19,RR,51,2074,934,,0,,,1169,,466,,,,,,306,,,,,,,,
2020-12-19,RS,51,80509,29805,,0,,,45909,,15214,,6930,,,,11777,,,,,,,,
2020-12-19,SC,51,36848,13897,,0,239,,21055,,6997,,3297,,,,5195,,,,,,,,
2020-12-19,SE,51,10520,3980,,0,,,5988,,1633,,857,,,,1931,,,,,,,,
2020-12-19,SP,51,293327,122357,,0,1530,,154387,,70623,,24704,,,,41797,,,,,,,,
2020-12-19,TO,51,4782,1813,,0,52,,2975,,831,,430,,,,487,,,,,,,,
2020-12-18,AC,51,3260,1518,,0,,,1826,,805,,,,,,386,,,,,,,,
2020-12-18,AL,51,13819,6492,,0,,,8160,,2301,,1358,,,,1886,,,,,,,,
2020-12-18,AM,51,12110,8210,,0,,,7633,,1990,,587,,,,1736,,,,,,,,
2020-12-18,AP,51,1997,651,,0,,,1059,,373,,,,,,354,,,,,,,,
2020-12-18,BA,51,54428,20065,,0,,,34354,,6029,,6194,,,,7688,,,,,,,,
2020-12-18,CE,51,36670,19322,,0,,,22246,,6849,,2795,,,,4605,,,,,,,,
2020-12-18,DF,51,13480,5639,,0,134,,6817,,3147,,949,,,,2394,,,,,,,,
2020-12-18,ES,51,22131,9414,,0,,,12192,,4961,,1318,,,,3619,,,,,,,,
2020-12-18,GO,51,27510,10757,,0,,,14359,,6285,,3045,,,,3627,,,,,,,,
2020-12-18,MA,51,16021,8245,,0,,,10598,,2112,,1595,,,,1588,,,,,,,,
2020-12-18,MG,51,111051,44340,,0,,,62329,,19632,,10072,,,,16754,,,,,,,,
2020-12-18,MS,51,14273,5574,,0,83,,7640,,3429,,1297,,,,1785,,,,,,,,
2020-12-18,MT,51,11479,4381,,0,,,9106,,956,,663,,,,707,,,,,,,,
2020-12-18,PA,51,21355,9793,,0,,,12035,,3997,,2438,,,,2663,,,,,,,,
2020-12-18,PB,51,24077,9517,,0,,,13511,,4480,,2365,,,,3541,,,,,,,,
2020-12-18,PE,51,56027,27097,,0,,,30230,,7765,,4661,,,,12963,,,,,,,,
2020-12-18,PI,51,12186,3777,,0,,,6461,,2376,,1732,,,,1527,,,,,,,,
2020-12-18,PR,51,61050,24303,,0,366,,35331,,11619,,4776,,,,8838,,,,,,,,
2020-12-18,RJ,51,124719,59565,,0,410,,69507,,23117,,9034,,,,22558,,,,,,,,
2020-12-18,RN,51,14093,5346,,0,,,7596,,3128,,,,,,2280,,,,,,,,
2020-12-18,RO,51,6660,2757,,0,,,3987,,1046,,646,,,,919,,,,,,,,
2020-12-18,RR,51,2066,934,,0,3,,1164,,465,,,,,,304,,,,,,,,
2020-12-18,RS,51,80295,29805,,0,,,45780,,15171,,6921,,85,,11744,,,,,,,,
2020-12-18,SC,51,36758,13897,,0,,,20997,,6982,,3289,,,,5187,,,,,,,,
2020-12-18,SE,51,10490,3980,,0,,,5969,,1630,,854,,,,1926,,,,,,,,
2020-12-18,SP,51,292583,122357,,0,1528,,153970,,70463,,24649,,,,41687,,,,,,,,
2020-12-18,TO,51,4770,1813,,0,,,2969,,829,,,,,,,,,,,,,,
2020-12-17,AC,51,3251,1518,,0,,,1819,,804,,,,,,385,,,,,,,,
2020-12-17,AL,51,13777,6492,,0,,,8140,,2292,,1348,,,,1883,,,,,,,,
2020-12-17,AM,51,12086,8210,,0,,,7617,,1986,,586,,,,1733,,,,,,,,
2020-12-17,AP,51,1994,651,,0,,,1058,,,,197,,,,353,,,,,,,,
2020-12-17,BA,51,54278,20065,,0,,,34250,,6016,,6177,,,,7672,,,,,,,,
2020-12-17,CE,51,36555,19322,,0,,,22173,,6827,,2785,,,,4595,,,,,,,,
2020-12-17,DF,51,13443,5639,,0,,,6799,,3136,,946,,39,,2390,,,,,,,,
2020-12-17,ES,51,22069,9414,,0,,,12161,,4944,,1316,,,,3607,,,,,,,,
2020-12-17,GO,51,27437,10757,,0,,,14318,,6268,,3036,,,,3621,,,,,,,,
2020-12-17,MA,51,15976,8245,,0,,,10568,,2107,,1592,,,,1581,,,,,,,,
2020-12-17,MG,51,110742,44340,,0,2068,,62147,,19575,,10035,,,,16721,,,,,,,,
2020-12-17,MS,51,14241,5574,,0,,,7624,,3426,,1290,,,,1780,,,,,,,,
2020-12-17,MT,51,11444,4381,,0,,,9080,,,,661,,,,703,,,,,,,,
2020-12-17,PA,51,21294,9793,,0,186,,12000,,3991,,,,,,2652,,,,,,,,
2020-12-17,PB,51,24028,9517,,0,,,13484,,4471,,2358,,,,3535,,,,,,,,
2020-12-17,PE,51,55867,27097,,0,360,,30134,,7743,,4648,,,,12934,,,,,,,,
2020-12-17,PI,51,12165,3777,,0,,,6452,,2370,,1727,,,,1526,,,,,,,,
2020-12-17,PR,51,60887,24303,,0,,,35230,,11589,,4759,,,,8824,,,,,,,,
2020-12-17,RJ,51,124366,59565,,0,407,,69308,,23056,,9014,,,,22488,,,,,,,,
2020-12-17,RN,51,14061,5346,,0,,,7582,,3117,,,,,,2273,,,,,,,,
2020-12-17,RO,51,6642,2757,,0,,,3976,,1044,,642,,,,918,,,,,,,,
2020-12-17,RR,51,2055,934,,0,,,1161,,460,,,,,,302,,,,,,,,
2020-12-17,RS,51,80103,29805,,0,594,,45665,,15143,,6906,,,,11711,,,,,,,,
2020-12-17,SC,51,36679,13897,,0,,,20949,,6967,,3282,,,,5178,,,,,,,,
2020-12-17,SE,51,10466,3980,,0,,,5949,,1628,,853,,,,1925,,,,,,,,
2020-12-17,SP,51,291776,122357,,0,1522,,153550,,70281,,24577,,286,,41560,,,,,,,,
2020-12-17,TO,51,4758,1813,,0,,,2959,,827,,,,,,,,,,,,,,
2020-12-16,AC,51,3239,1518,,0,,,1814,,800,,,,,,382,,,,,,,,
2020-12-16,AL,51,13731,6492,,0,103,,8107,,2287,,1345,,,,1878,,,,,,,,
2020-12-16,AM,51,12051,8210,,0,133,,7594,,1981,,585,,,,,,,,,,,,
2020-12-16,AP,51,1991,651,,0,,,,,,,,,,,352,,,,,,,,
2020-12-16,BA,51,54139,20065,,0,,,34168,,6000,,6163,,,,7645,,,,,,,,
2020-12-16,CE,51,36468,19322,,0,,,22125,,6809,,2777,,,,4582,,,,,,,,
2020-12-16,DF,51,13419,5639,,0,133,,6785,,3133,,944,,,,2386,,,,,,,,
2020-12-16,ES,51,21997,9414,,0,,,12120,,4927,,1312,,,,3597,,,,,,,,
2020-12-16,GO,51,27363,10757,,0,,,14277,,6255,,3029,,38,,3608,,,,,,,,
2020-12-16,MA,51,15936,8245,,0,,,10547,,2100,,1585,,,,1576,,,,,,,,
2020-12-16,MG,51,110433,44340,,0,2063,,61971,,19527,,10011,,196,,16665,,,,,,,,
2020-12-16,MS,51,14212,5574,,0,,,7603,,3423,,1288,,,,1777,,,,,,,,
2020-12-16,MT,51,11410,4381,,0,27,,9048,,953,,660,,,,702,,,,,,,,
2020-12-16,PA,51,21235,9793,,0,,,11963,,3982,,2429,,,,2640,,,,,,,,
2020-12-16,PB,51,23976,9517,,0,156,,13454,,4461,,2354,,,,3527,,,,,,,,
2020-12-16,PE,51,55718,27097,,0,,,30046,,7720,,4637,,48,,12908,,,,,,,,
2020-12-16,PI,51,12139,3777,,0,67,,6439,,2362,,1725,,,,1523,,,,,,,,
2020-12-16,PR,51,60757,24303,,0,,,35153,,11566,,4747,,,,8806,,,,,,,,
2020-12-16,RJ,51,124025,59565,,0,404,,69124,,22989,,8990,,,,22425,,,,,,,,
2020-12-16,RN,51,14033,5346,,0,116,,7565,,3112,,953,,,,2267,,,,,,,,
2020-12-16,RO,51,6618,2757,,0,,,3961,,,,641,,,,917,,,,,,,,
2020-12-16,RR,51,2051,934,,0,,,1160,,458,,,,,,,,,,,,,,
2020-12-16,RS,51,79908,29805,,0,593,,45555,,15107,,6891,,84,,11678,,,,,,,,
2020-12-16,SC,51,36590,13897,,0,,,20903,,6951,,3273,,,,5160,,,,,,,,
2020-12-16,SE,51,10444,3980,,0,,,5935,,1624,,851,,,,1923,,,,,,,,
2020-12-16,SP,51,290923,122357,,0,1521,,153108,,70075,,24509,,,,41425,,,,,,,,
2020-12-16,TO,51,4740,1813,,0,,,2946,,,,429,,,,,,,,,,,,
2020-12-15,AC,51,3235,1518,,0,,,1813,,798,,204,,,,,,,,,,,,
2020-12-15,AL,51,13693,6492,,0,,,8082,,2283,,1342,,,,1873,,,,,,,,
2020-12-15,AM,51,12030,8210,,0,,,7576,,1980,,584,,,,1727,,,,,,,,
2020-12-15,AP,51,1990,651,,0,,,1057,,372,,,,,,,,,,,,,,
2020-12-15,BA,51,53995,20065,,0,,,34076,,5985,,6152,,,,7619,,,,,,,,
2020-12-15,CE,51,36364,19322,,0,,,22065,,6792,,2768,,,,4564,,,,,,,,
2020-12-15,DF,51,13373,5639,,0,,,6762,,3121,,940,,,,2380,,,,,,,,
2020-12-15,ES,51,21937,9414,,0,,,12087,,4912,,1309,,,,3588,,,,,,,,
2020-12-15,GO,51,27301,10757,,0,,,14244,,6239,,3024,,,,3601,,,,,,,,
2020-12-15,MA,51,15900,8245,,0,,,10523,,2098,,1578,,,,1573,,,,,,,,
2020-12-15,MG,51,110141,44340,,0,2061,,61807,,19471,,9988,,,,16619,,,,,,,,
2020-12-15,MS,51,14180,5574,,0,,,7585,,3415,,1286,,,,1773,,,,,,,,
2020-12-15,MT,51,11378,4381,,0,,,9027,,949,,,,,,697,,,,,,,,
2020-12-15,PA,51,21163,9793,,0,,,11930,,3964,,2421,,,,2627,,,,,,,,
2020-12-15,PB,51,23909,9517,,0,,,13422,,4450,,2342,,,,3516,,,,,,,,
2020-12-15,PE,51,55575,27097,,0,359,,29968,,7705,,4619,,,,12877,,,,,,,,
2020-12-15,PI,51,12107,3777,,0,,,6421,,2357,,1722,,,,1518,,,,,,,,
2020-12-15,PR,51,60601,24303,,0,,,35055,,11542,,4734,,,,8785,,,,,,,,
2020-12-15,RJ,51,123691,59565,,0,403,,68926,,22935,,8965,,,,22369,,,,,,,,
2020-12-15,RN,51,13992,5346,,0,,,7545,,3103,,950,,,,2259,,,,,,,,
2020-12-15,RO,51,6598,2757,,0,,,3948,,1037,,639,,9,,912,,,,,,,,
2020-12-15,RR,51,2045,934,,0,,,1156,,456,,,,,,301,,,,,,,,
2020-12-15,RS,51,79673,29805,,0,589,,45420,,15065,,6877,,,,11639,,,,,,,,
2020-12-15,SC,51,36510,13897,,0,,,20853,,6938,,3267,,65,,5149,,,,,,,,
2020-12-15,SE,51,10419,3980,,0,,,5924,,1620,,848,,,,1916,,,,,,,,
2020-12-15,SP,51,290104,122357,,0,1514,,152654,,69916,,24434,,285,,41301,,,,,,,,
2020-12-15,TO,51,4729,1813,,0,,,2937,,822,,427,,,,,,,,,,,,
2020-12-14,AC,51,3228,1518,,0,,,1809,,796,,,,,,381,,,,,,,,
2020-12-14,AL,51,13658,6492,,0,,,8061,,2276,,1340,,,,1868,,,,,,,,
2020-12-14,AM,51,11996,8210,,0,,,7551,,1976,,,,,,1724,,,,,,,,
2020-12-14,AP,51,1987,651,,0,,,1055,,371,,,,,,351,,,,,,,,
2020-12-14,BA,51,53839,20065,,0,,,33974,,5969,,6139,,,,7594,,,,,,,,
2020-12-14,CE,51,36254,19322,,0,,,21995,,6773,,2761,,38,,4550,,,,,,,,
2020-12-14,DF,51,13333,5639,,0,132,,6745,,3112,,935,,38,,2371,,,,,,,,
2020-12-14,ES,51,21860,9414,,0,,,12042,,4892,,,,33,,3580,,,,,,,,
2020-12-14,GO,51,27214,10757,,0,,,14193,,6227,,3007,,,,3594,,,,,,,,
2020-12-14,MA,51,15859,8245,,0,,,10494,,2090,,1577,,,,1570,,,,,,,,
2020-12-14,MG,51,109819,44340,,0,2051,,61619,,19412,,9968,,195,,16574,,,,,,,,
2020-12-14,MS,51,14153,5574,,0,,,7570,,3411,,1283,,,,1768,,,,,,,,
2020-12-14,MT,51,11343,4381,,0,,,8997,,946,,659,,,,695,,,,,,,,
2020-12-14,PA,51,21086,9793,,0,,,11890,,3948,,2413,,,,2614,,,,,,,,
2020-12-14,PB,51,23842,9517,,0,,,13385,,4435,,2336,,,,3507,,,,,,,,
2020-12-14,PE,51,55418,27097,,0,358,,29878,,7686,,4604,,,,12845,,,,,,,,
2020-12-14,PI,51,12075,3777,,0,,,6405,,2351,,1715,,,,1515,,,,,,,,
2020-12-14,PR,51,60431,24303,,0,,,34948,,11511,,4724,,,,8763,,,,,,,,
2020-12-14,RJ,51,123303,59565,,0,394,,68696,,22870,,8940,,,,22310,,,,,,,,
2020-12-14,RN,51,13954,5346,,0,,,7523,,3092,,949,,,,2255,,,,,,,,
2020-12-14,RO,51,6579,2757,,0,,,3936,,1034,,637,,,,911,,,,,,,,
2020-12-14,RR,51,2038,934,,0,,,,,455,,,,,,,,,,,,,,
2020-12-14,RS,51,79459,29805,,0,587,,45299,,15028,,6851,,,,11611,,,,,,,,
2020-12-14,SC,51,36403,13897,,0,238,,20788,,6919,,3264,,,,5131,,,,,,,,
2020-12-14,SE,51,10390,3980,,0,,,5909,,1609,,847,,,,1914,,,,,,,,
2020-12-14,SP,51,289307,122357,,0,1509,,152224,,69746,,24376,,,,41168,,,,,,,,
2020-12-14,TO,51,4708,1813,,0,,,2925,,816,,424,,,,485,,,,,,,,
2020-12-13,AC,51,3218,1518,,0,,,1801,,795,,,,,,380,,,,,,,,
2020-12-13,AL,51,13627,6492,,0,,,8041,,2271,,1339,,,,1863,,,,,,,,
2020-12-13,AM,51,11965,8210,,0,,,7531,,1969,,,,,,1720,,,,,,,,
2020-12-13,AP,51,1982,651,,0,,,1052,,370,,196,,,,350,,,,,,,,
2020-12-13,BA,51,53700,20065,,0,,,33881,,5962,,6120,,,,7574,,,,,,,,
2020-12-13,CE,51,36146,19322,,0,,,21922,,6755,,2758,,,,4537,,,,,,,,
2020-12-13,DF,51,13287,5639,,0,,,6728,,3103,,,,,,2361,,,,,,,,
2020-12-13,ES,51,21792,9414,,0,,,12003,,4880,,1305,,,,3564,,,,,,,,
2020-12-13,GO,51,27148,10757,,0,,,14159,,6209,,3002,,,,3585,,,,,,,,
2020-12-13,MA,51,15813,8245,,0,123,,10463,,2079,,1575,,,,1568,,,,,,,,
2020-12-13,MG,51,109515,44340,,0,2043,,61441,,19366,,9943,,,,16528,,,,,,,,
2020-12-13,MS,51,14117,5574,,0,,,7555,,3403,,1278,,,,1760,,,,,,,,
2020-12-13,MT,51,11310,4381,,0,,,8974,,941,,656,,,,693,,,,,,,,
2020-12-13,PA,51,21017,9793,,0,185,,11855,,3936,,2402,,,,2603,,,,,,,,
2020-12-13,PB,51,23777,9517,,0,155,,13342,,4427,,2327,,,,3502,,,,,,,,
2020-12-13,PE,51,55257,27097,,0,355,,29787,,7663,,4594,,,,12811,,,,,,,,
2020-12-13,PI,51,12049,3777,,0,,,6389,,2343,,1714,,,,1514,,,,,,,,
2020-12-13,PR,51,60265,24303,,0,365,,34849,,11479,,4710,,,,8742,,,,,,,,
2020-12-13,RJ,51,122967,59565,,0,391,,68522,,22801,,8916,,93,,22244,,,,,,,,
2020-12-13,RN,51,13915,5346,,0,,,7502,,3080,,948,,,,2250,,,,,,,,
2020-12-13,RO,51,6555,2757,,0,,,3923,,1033,,634,,,,904,,,,,,,,
2020-12-13,RR,51,2037,934,,0,,,1153,,,,,,,,298,,,,,,,,
2020-12-13,RS,51,79236,29805,,0,,,45167,,15002,,6827,,,,11573,,,,,,,,
2020-12-13,SC,51,36295,13897,,0,237,,20729,,6895,,3255,,,,5116,,,,,,,,
2020-12-13,SE,51,10362,3980,,0,88,,5898,,1601,,843,,,,1909,,,,,,,,
2020-12-13,SP,51,288505,122357,,0,1507,,151741,,69596,,24314,,284,,41063,,,,,,,,
2020-12-13,TO,51,4688,1813,,0,,,2915,,812,,420,,,,483,,,,,,,,
2020-12-12,AC,50,3209,1518,,0,,,1797,,791,,,,,,,,,,,,,,
2020-12-12,AL,50,13602,6492,,0,,,8022,,2268,,1337,,,,1862,,,,,,,,
2020-12-12,AM,50,11939,8210,,0,132,,7516,,1965,,582,,,,1713,,,,,,,,
2020-12-12,AP,50,1972,651,,0,,,1047,,,,194,,,,349,,,,,,,,
2020-12-12,BA,50,53550,20065,,0,,,33787,,5947,,6102,,,,7551,,,,,,,,
2020-12-12,CE,50,36049,19322,,0,137,,21857,,6742,,2749,,,,4527,,,,,,,,
2020-12-12,DF,50,13248,5639,,0,130,,6707,,3092,,928,,,,2354,,,,,,,,
2020-12-12,ES,50,21725,9414,,0,,,11971,,4867,,1300,,,,3547,,,,,,,,
2020-12-12,GO,50,27073,10757,,0,,,14120,,6197,,2988,,,,3575,,,,,,,,
2020-12-12,MA,50,15769,8245,,0,,,10430,,2074,,1571,,,,1567,,,,,,,,
2020-12-12,MG,50,109196,44340,,0,2036,,61266,,19310,,9914,,,,16476,,,,,,,,
2020-12-12,MS,50,14086,5574,,0,,,7533,,3398,,1275,,,,1759,,,,,,,,
2020-12-12,MT,50,11284,4381,,0,,,8952,,940,,654,,,,692,,,,,,,,
2020-12-12,PA,50,20953,9793,,0,,,11819,,3925,,2391,,,,2598,,,,,,,,
2020-12-12,PB,50,23727,9517,,0,153,,13310,,4419,,2324,,,,3497,,,,,,,,
2020-12-12,PE,50,55082,27097,,0,352,,29698,,7638,,4577,,47,,12770,,,,,,,,
2020-12-12,PI,50,12024,3777,,0,,,6373,,2339,,1712,,,,1511,,,,,,,,
2020-12-12,PR,50,60096,24303,,0,364,,34746,,11452,,4689,,,,8725,,,,,,,,
2020-12-12,RJ,50,122647,59565,,0,385,,68344,,22739,,8895,,,,22193,,,,,,,,
2020-12-12,RN,50,13881,5346,,0,,,7483,,3074,,946,,,,2243,,,,,,,,
2020-12-12,RO,50,6535,2757,,0,,,3912,,1031,,631,,,,900,,,,,,,,
2020-12-12,RR,50,2032,934,,0,,,1149,,454,,126,,,,297,,,,,,,,
2020-12-12,RS,50,79032,29805,,0,584,,45044,,14962,,6816,,,,11543,,,,,,,,
2020-12-12,SC,50,36182,13897,,0,236,,20669,,6872,,3246,,,,5096,,,,,,,,
2020-12-12,SE,50,10335,3980,,0,,,5883,,1596,,842,,,,1904,,,,,,,,
2020-12-12,SP,50,287700,122357,,0,1503,,151268,,69452,,24246,,283,,40948,,,,,,,,
2020-12-12,TO,50,4672,1813,,0,,,2908,,809,,415,,,,,,,,,,,,
2020-12-11,AC,50,3203,1518,,0,,,1792,,790,,203,,,,379,,,,,,,,
2020-12-11,AL,50,13569,6492,,0,,,8000,,2261,,1336,,,,1859,,,,,,,,
2020-12-11,AM,50,11888,8210,,0,131,,7486,,1957,,578,,,,1705,,,,,,,,
2020-12-11,AP,50,1968,651,,0,,,1045,,,,,,,,,,,,,,,,
2020-12-11,BA,50,53406,20065,,0,,,33699,,5932,,6085,,,,7527,,,,,,,,
2020-12-11,CE,50,35942,19322,,0,135,,21791,,6725,,2735,,,,4519,,,,,,,,
2020-12-11,DF,50,13217,5639,,0,,,6690,,3084,,927,,,,2351,,,,,,,,
2020-12-11,ES,50,21667,9414,,0,,,11944,,4857,,1294,,,,3532,,,,,,,,
2020-12-11,GO,50,27004,10757,,0,,,14095,,6179,,2977,,,,3560,,,,,,,,
2020-12-11,MA,50,15737,8245,,0,,,10408,,2071,,1566,,,,1565,,,,,,,,
2020-12-11,MG,50,108903,44340,,0,2025,,61089,,19274,,9891,,194,,16430,,,,,,,,
2020-12-11,MS,50,14059,5574,,0,,,7513,,3395,,1273,,,,1757,,,,,,,,
2020-12-11,MT,50,11252,4381,,0,,,8927,,936,,,,,,691,,,,,,,,
2020-12-11,PA,50,20892,9793,,0,184,,11787,,3914,,2382,,36,,2589,,,,,,,,
2020-12-11,PB,50,23659,9517,,0,,,13276,,4407,,2319,,,,3482,,,,,,,,
2020-12-11,PE,50,54913,27097,,0,351,,29601,,7618,,4570,,,,12727,,,,,,,,
2020-12-11,PI,50,11994,3777,,0,,,6354,,2334,,1710,,,,1507,,,,,,,,
2020-12-11,PR,50,59942,24303,,0,363,,34647,,11433,,4674,,,,8705,,,,,,,,
2020-12-11,RJ,50,122318,59565,,0,380,,68188,,22665,,8872,,,,22122,,,,,,,,
2020-12-11,RN,50,13850,5346,,0,115,,7469,,3063,,945,,,,2238,,,,,,,,
2020-12-11,RO,50,6515,2757,,0,,,3901,,1027,,627,,,,899,,,,,,,,
2020-12-11,RR,50,2022,934,,0,,,1142,,,,125,,,,296,,,,,,,,
2020-12-11,RS,50,78816,29805,,0,582,,44906,,14930,,6801,,,,11514,,,,,,,,
2020-12-11,SC,50,36085,13897,,0,,,20611,,6853,,3240,,,,5083,,,,,,,,
2020-12-11,SE,50,10305,3980,,0,,,5866,,1592,,841,,,,1896,,,,,,,,
2020-12-11,SP,50,286938,122357,,0,1497,,150851,,69271,,24185,,282,,40852,,,,,,,,
2020-12-11,TO,50,4662,1813,,0,,,2901,,807,,,,,,482,,,,,,,,
2020-12-10,AC,50,3188,1518,,0,,,1786,,784,,202,,,,377,,,,,,,,
2020-12-10,AL,50,13526,6492,,0,102,,7976,,2251,,1335,,,,1851,,,,,,,,
2020-12-10,AM,50,11855,8210,,0,130,,7464,,1954,,577,,,,1699,,,,,,,,
2020-12-10,AP,50,1964,651,,0,,,1041,,,,,,,,348,,,,,,,,
2020-12-10,BA,50,53251,20065,,0,,,33601,,5918,,6062,,,,7507,,,,,,,,
2020-12-10,CE,50,35857,19322,,0,,,21739,,6711,,2734,,,,4502,,,,,,,,
2020-12-10,DF,50,13178,5639,,0,128,,6670,,3077,,,,,,2343,,,,,,,,
2020-12-10,ES,50,21604,9414,,0,,,11909,,4845,,1292,,,,3518,,,,,,,,
2020-12-10,GO,50,26943,10757,,0,156,,14061,,6168,,2966,,,,3555,,,,,,,,
2020-12-10,MA,50,15683,8245,,0,,,10372,,2062,,1560,,,,1562,,,,,,,,
